STATION,Jan,F‚v,Mar,Avr,Mai,Jui,Jui,Ao–,Sep,Oct,Nov,D‚c
KORGOM,**,**,**,0.0,0.0,56.3,79.5,214.8,103.5,**,**,**
KORKORBE_ZARA_,**,**,**,**,**,22.9,**,121.7,**,**,**,**
KORNAKA,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
KORONTONGA,**,**,**,**,**,**,**,**,**,**,**,**
KOSSOTORI,**,**,**,**,**,**,**,**,**,**,**,**
KOTAKI,0.0,0.0,0.0,0.0,24.5,46.0,200.7,179.5,**,**,**,**
KOUFAN_MAIKAFI,**,**,**,**,**,**,**,**,**,**,**,**
KOUKA,0.0,0.0,0.0,0.0,0.0,67.5,**,83.3,**,**,**,**
KOULIKOIRA,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,**,**,**
KOUNDOUMAOUA,0.0,0.0,0.0,0.0,0.0,48.0,**,**,**,**,**,**
KOURE,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
KOURE,**,0.0,**,**,**,**,**,**,**,**,**,**
KOUREGA,**,**,**,**,**,**,**,**,**,**,**,**
KOURNI_KANTCHI,**,**,**,0.0,0.0,0.0,32.0,202.0,38.0,**,**,**
KOUTCHI,**,**,**,**,**,**,**,**,**,**,**,**
KOUTOUKALE,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
KOUTOUMBOU,0.0,0.0,0.0,0.0,0.0,10.5,**,193.0,86.0,**,**,**
KOYGOLO,0.0,0.0,0.0,0.0,0.0,72.2,**,249.2,0.0,**,**,**
LABA(PLATEAU),**,**,**,**,0.0,**,**,**,**,**,**,**
LABA(VILLAG),0.0,0.0,0.0,0.0,10.0,40.0,**,191.6,91.5,**,**,**
LABIE,0.0,0.0,0.0,0.0,0.0,23.9,186.2,125.0,**,**,**,**
LEYMA,0.0,0.0,0.0,0.0,0.0,51.7,109.0,**,**,**,**,**
LIBORE,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
LIDO,0.0,0.0,0.0,0.0,0.0,52.7,113.7,155.1,37.6,**,**,**
LOGA,0.0,0.0,0.0,0.0,0.0,9.0,75.5,26.0,22.0,**,**,**
LOGA AGRI,**,**,**,0.0,0.0,14.5,79.2,253.2,**,**,**,**
LOGA2,**,**,**,**,**,**,**,**,**,**,**,**
LONTIABERI,0.0,0.0,0.0,0.0,0.0,17.0,**,65.0,**,**,**,**
LOUBE,**,**,**,**,**,**,**,**,**,**,**,**
LOUMA,**,**,**,**,**,**,**,**,**,**,**,**
MADAMA,**,**,**,**,**,**,**,**,**,**,**,**
MADAOUA,0.0,0.0,0.0,0.0,0.0,27.1,161.4,68.9,46.5,**,**,**
MADAOUA_AGRI,0.0,0.0,0.0,0.0,1.1,**,149.7,81.9,**,**,**,**
MADAROUNFA,0.0,0.0,0.0,0.0,0.0,27.2,109.1,234.9,139.3,**,**,**
MADAROUNFA BRI,0.0,0.0,0.0,0.0,0.0,55.0,58.5,211.2,111.4,**,**,**
MADAROUNFA(AGR,**,**,**,**,0.0,62.0,167.8,**,145.7,**,**,**
MAGARIA,0.0,0.0,0.0,0.0,0.0,83.4,173.3,270.7,144.7,**,**,**
MAGARIA (IRAT),**,**,**,**,**,**,**,**,**,**,**,**
MAGARIA(MADAOU,**,**,**,**,**,**,**,**,**,**,**,**
MAGARIA-MAKERA,**,**,**,**,**,**,**,**,**,**,**,**
MAGARIA_AGRI,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
MAGARIA_GEND,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
MAIJIRGUI,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**
MAIKALGO,**,**,**,0.0,0.0,0.0,3.6,0.0,0.0,**,**,**
MAINADI,**,**,**,**,**,**,**,102.5,**,**,**,**
MAINE SOROA,0.0,0.0,0.0,0.0,0.0,28.5,237.0,232.5,51.2,**,**,**
MAINE_SOROA_AG,0.0,0.0,0.0,0.0,0.0,26.0,249.0,246.8,53.3,**,**,**
MAIREREYE,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
MAIRIE_BAGAROU,**,**,**,**,**,**,**,**,**,**,**,**
MAKOURDI,**,**,**,**,**,**,**,95.0,**,**,**,**
MALBAZA,0.0,0.0,0.0,0.0,10.4,48.8,62.6,137.6,128.0,**,**,**
MALGOROU,0.0,0.0,0.0,0.0,0.0,63.0,**,**,263.5,**,**,**
MALLAOUA,0.0,0.0,0.0,0.0,0.0,67.5,122.0,167.2,10.9,**,**,**
MANNI_ADA,**,**,**,**,**,**,**,77.6,**,**,**,**
MANSALA,**,**,**,**,**,**,**,**,**,**,**,**
MANZO(MADAOUA),0.0,0.0,0.0,0.0,0.0,50.7,**,21.0,60.0,**,**,**
MAOUREY,0.0,0.0,0.0,0.0,68.0,64.3,57.1,35.0,**,**,**,**
MARADI AERO,0.0,0.0,0.0,0.0,0.0,73.0,102.9,192.5,161.3,**,**,**
MARADI VILLE,**,**,**,0.0,0.0,42.0,**,**,**,**,**,**
MARAKA,**,**,**,0.0,0.0,118.0,79.3,53.0,0.0,**,**,**
MARAKE,**,**,**,**,**,**,**,115.8,**,**,**,**
MARANDET,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
MARGOU,**,**,**,0.0,0.0,15.7,**,124.3,**,**,**,**
MATAMAYE,0.0,0.0,0.0,0.0,0.0,2.2,40.0,120.1,116.1,**,**,**
MATANKARI,0.0,0.0,0.0,0.0,10.8,3.0,**,185.6,**,**,**,**
MAYAHI,0.0,0.0,0.0,0.0,10.0,32.0,280.9,229.0,38.3,**,**,**
MEHANA,**,**,**,**,**,**,**,**,**,**,**,**
MIRRIAH.GEND,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
MOKKO,0.0,0.0,0.0,0.0,3.5,7.0,**,170.5,**,**,**,**
MOULEY_SOFOUA_,**,**,**,**,**,**,**,**,**,**,**,**
MOULLELA,**,**,**,**,**,**,**,**,**,**,**,**
MOUSSA_KOAREYE,0.0,0.0,0.0,0.0,**,0.0,**,216.1,**,**,**,**
MYRRIAH,0.0,0.0,0.0,0.0,0.0,13.5,263.5,223.0,56.8,**,**,**
N'GOURTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,2.4,**,**,**
N'GUIGMI,0.0,0.0,0.0,0.0,0.0,0.2,88.4,90.0,34.7,**,**,**
N'WALA DAN SOF,0.0,0.0,0.0,0.0,0.0,92.5,141.0,191.0,107.0,**,**,**
NAFIUTA_-TESSA,**,**,**,0.0,0.0,0.0,235.0,96.5,0.0,**,**,**
NAKI KARFI,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
NAMARO,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
NGONGA_DJERMA,0.0,0.0,0.0,0.0,26.5,0.0,**,**,**,**,**,**
NIAMEY AERO,0.0,0.0,0.0,0.0,0.3,73.1,10.3,241.8,13.8,**,**,**
NIAMEY VILLE,0.0,0.0,0.0,0.0,0.0,0.0,71.0,262.5,61.6,**,**,**
NIAMEYBANIFAND,**,**,**,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**
NIAMEY_BANIFAN,0.0,0.0,0.0,0.0,11.0,56.7,67.0,235.8,51.5,**,**,**
OLLELEOUA,0.0,0.0,0.0,0.0,0.0,21.4,27.2,0.0,0.0,**,**,**
OUALLAM,0.0,0.0,0.0,0.0,0.0,1.0,53.5,72.5,133.7,**,**,**
OUALLAM_AGRI,**,**,**,**,**,**,**,**,**,**,**,**
OUNA,0.0,0.0,0.0,0.0,5.0,12.2,58.0,264.0,**,**,**,**
OURAFANE,0.0,0.0,0.0,0.0,0.0,35.2,119.8,178.8,141.3,**,**,**
OURAFANE(AGRI),**,**,**,**,**,**,**,**,**,**,**,**
OURNO,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
RABBAMI,**,**,**,**,**,**,**,**,**,**,**,**
RAFFA,0.0,0.0,0.0,0.0,0.0,16.2,145.9,313.9,144.5,**,**,**
RIGIA_SAMNA,0.0,0.0,0.0,0.0,0.0,24.0,110.0,0.0,**,**,**,**
ROIMBOUKI,**,**,**,0.0,0.0,7.4,307.4,233.5,159.1,**,**,**
ROUKOUZOUM,**,**,**,**,**,0.0,**,**,**,**,**,**
SABON BIRNI,0.0,0.0,0.0,0.0,0.0,85.5,20.0,97.5,250.0,**,**,**
SABON GUIDA,0.0,0.0,0.0,0.0,2.7,149.0,344.3,55.0,84.5,**,**,**
SABON MACHI,0.0,0.0,0.0,0.0,0.0,10.0,**,107.1,**,**,**,**
SABON-GARI,0.0,0.0,0.0,0.0,0.0,57.6,173.1,2.7,223.7,**,**,**
SABONKAFI,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
SAE SABOUA,0.0,0.0,0.0,0.0,0.0,55.5,109.0,147.0,165.8,**,**,**
SAFO,**,**,**,**,**,**,**,**,**,**,**,**
SAHIA,0.0,**,0.0,0.0,0.0,2.7,76.1,**,**,**,**,**
SAHIYA,**,**,**,**,**,**,**,**,**,**,**,**
SAKADAMNA,0.0,**,0.0,0.0,13.0,0.0,35.5,224.0,**,**,**,**
SAKARATT,**,**,**,0.0,0.0,7.1,**,38.4,**,**,**,**
SAKOIRA,0.0,0.0,0.0,0.0,3.1,30.9,19.6,30.0,0.0,**,**,**
SAKOLE,**,**,**,0.0,0.0,0.0,**,7.7,0.0,**,**,**
SAMBERA,0.0,0.0,0.0,0.0,38.0,7.0,58.0,249.0,**,**,**,**
SANAM,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
SANDIDEYE_EPSA,**,**,**,**,**,**,**,**,**,**,**,**
SANSANE HAOUSS,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
SANTIGUEYZEDO,**,**,**,**,**,**,**,63.0,**,**,**,**
SAOUNI,0.0,0.0,0.0,0.0,0.0,0.0,**,0.0,0.0,**,**,**
SARKIN AREWA,**,**,**,0.0,0.0,37.0,**,3.0,**,**,**,**
SARKIN HAOUSSA,0.0,0.0,0.0,0.0,6.6,3.7,127.2,**,**,**,**,**
SARKOIRA,**,**,**,0.0,0.0,0.0,**,0.0,47.4,**,**,**
SASSOUMBROUM,**,**,**,**,0.0,**,**,**,**,**,**,**
SAWANI,0.0,0.0,**,0.0,0.7,22.0,37.0,127.0,5.3,**,**,**
SAY,0.0,0.0,0.0,0.0,30.0,22.0,**,84.2,24.0,**,**,**
SAY AGRI,0.0,0.0,0.0,0.0,0.0,41.0,94.2,193.3,**,**,**,**
SAY_GENDARMERI,0.0,0.0,0.0,0.0,0.0,38.0,**,280.9,**,**,**,**
SAY_PGRN,**,**,**,**,**,**,**,**,**,**,**,**
SERKIN YAMMA,**,**,**,0.0,0.0,43.8,**,**,**,**,**,**
SIA,0.0,0.0,0.0,0.0,53.2,18.0,193.2,180.0,**,**,**,**
SIMIRI,0.0,0.0,0.0,0.0,0.0,30.0,61.5,193.8,58.0,**,**,**
SOKORBE,0.0,0.0,0.0,0.0,0.0,50.0,**,265.8,36.0,**,**,**
SOUBDOU,0.0,0.0,0.0,0.0,0.0,3.2,96.8,**,**,**,**,**
SOUKOU,**,**,**,**,**,**,**,43.7,**,**,**,**
SOULOULOU,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**
TABALAK,**,**,**,**,0.0,**,**,**,**,**,**,**
TABLA,0.0,0.0,0.0,0.0,0.0,11.1,46.2,0.0,0.0,**,**,**
TABOTAKI,0.0,0.0,0.0,0.0,0.0,86.0,**,118.0,84.0,**,**,**
TABOUDA,0.0,0.0,0.0,0.0,0.0,33.9,117.8,83.7,**,**,**,**
TABOYE,**,**,**,**,0.0,**,**,**,**,**,**,**
TADOUBTA,**,**,**,0.0,0.0,66.0,**,71.7,**,**,**,**
TAHOUA,0.0,0.0,0.0,0.0,0.8,31.4,64.0,143.0,136.0,5.3,**,**
TAKANAMATT,0.0,0.0,0.0,0.0,0.0,36.2,57.4,90.4,51.0,**,**,**
TAKIETA,0.0,0.0,0.0,0.0,0.0,23.7,86.0,129.4,86.4,**,**,**
TAKORKA(MADAOU,**,**,**,0.0,0.0,25.0,2.0,0.0,54.0,**,**,**
TAKOULE,**,**,**,**,**,**,**,**,**,**,**,**
TAMA,**,**,**,0.0,0.0,35.0,246.2,210.2,103.1,**,**,**
TAMASKE,0.0,0.0,0.0,0.0,0.0,0.0,103.1,52.2,83.5,**,**,**
TAMBEYE,**,**,**,0.0,0.0,5.0,**,**,**,**,**,**
TAMOU,0.0,0.0,0.0,4.0,0.0,0.0,80.6,171.2,117.0,**,**,**
TANABERI_EPSAT,**,**,**,**,**,**,**,**,**,**,**,**
TANDA,0.0,0.0,0.0,0.0,10.0,55.0,157.0,85.0,72.0,**,**,**
TANOUT,0.0,0.0,0.0,0.0,0.0,25.1,80.6,174.8,107.2,**,**,**
TASSARA,0.0,0.0,0.0,0.0,0.0,0.0,60.5,52.3,23.5,**,**,**
TAWATSEYE_SABO,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
TAWAYE,**,**,**,**,**,**,**,**,**,**,**,**
TAZA,**,**,**,**,**,**,**,**,**,**,**,**
TCHADAOUA,0.0,0.0,0.0,0.0,0.0,28.4,87.5,125.0,11.0,**,**,**
TCHAKYE,**,**,**,**,0.0,**,**,**,**,**,**,**
TCHEDIA_DOUTCH,**,**,**,**,**,0.0,**,**,**,**,**,**
TCHEDIA_YAMMA,0.0,0.0,0.0,0.0,0.0,110.1,**,130.6,101.3,**,**,**
TCHIMBABATAN,**,**,**,**,**,**,**,**,**,**,**,**
TCHINTABARADEN,0.0,0.0,0.0,0.0,0.0,0.0,69.1,28.6,18.5,**,**,**
TCHINWEN,0.0,0.0,0.0,0.0,0.0,67.8,87.6,153.8,107.0,**,**,**
TCHIRAGA_ABDO,**,**,**,**,**,**,**,**,**,**,**,**
TCHIROZERINE,**,**,**,0.0,0.0,0.0,**,35.0,19.7,**,**,**
TEBARAM,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**,**
TEGUEZE KOUARA,0.0,0.0,0.0,0.0,0.0,0.0,**,0.0,0.0,**,**,**
TERA,0.0,0.0,0.0,0.0,6.5,3.4,81.3,122.1,38.9,**,**,**
TERA METEO,**,**,**,**,**,**,**,**,0.0,**,**,**
TERA_AGRI,0.0,0.0,0.0,0.0,13.0,0.0,69.0,**,11.2,**,**,**
TESKER,**,**,**,0.0,0.0,20.1,**,0.0,0.0,**,**,**
TESSA,0.0,0.0,0.0,0.0,0.0,0.0,6.5,183.0,79.5,**,**,**
TESSAOUA,0.0,0.0,0.0,0.0,0.0,34.5,212.1,373.5,170.1,**,**,**
TESSAOUA(GEND),0.0,0.0,0.0,0.0,0.0,3.2,195.2,**,**,**,**,**
TIBBO_BERI,**,**,**,**,**,**,**,72.1,**,**,**,**
TIBIRI (DOUTCH,0.0,0.0,0.0,0.0,0.0,73.2,140.9,357.6,132.6,**,**,**
TIBIRI MARADI,**,**,**,**,0.0,**,**,**,167.0,**,**,**
TIBIRI MARADI,0.0,0.0,0.0,0.0,0.0,0.0,**,27.0,**,**,**,**
TIBIRI(MARADI),**,**,**,0.0,8.0,66.5,33.0,118.5,**,**,**,**
TILLABERY,0.0,0.0,0.0,0.0,0.4,77.7,106.7,150.6,58.3,**,**,**
TILLABERY(AGRI,**,**,**,0.0,17.0,0.0,**,**,**,**,**,**
TILLABERY_BRIG,**,**,**,**,**,0.0,**,**,**,**,**,**
TILLIA,0.0,0.0,0.0,0.0,0.0,4.8,51.4,48.4,12.5,**,**,**
TILLIA BRIG,**,**,**,0.0,0.0,0.0,**,18.3,**,**,**,**
TILOA,**,**,**,**,**,**,**,**,**,**,**,**
TIRMINI,0.0,0.0,0.0,0.0,0.0,7.6,163.0,118.8,186.5,**,**,**
TOGONE,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
TOMBAS,**,**,**,**,**,**,**,**,**,**,**,**
TOMBO KOIREY,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**,**
TONDIKIWINDI_O,0.0,0.0,0.0,0.0,0.0,18.8,122.6,74.0,107.1,**,**,**
TONDO,**,**,**,**,**,**,**,**,**,**,**,**
TORODI (AGRI),0.0,0.0,0.0,0.0,0.0,0.0,4.0,212.0,73.0,**,**,**
TORODI BRIGADE,0.0,0.0,0.0,0.0,14.7,31.4,99.8,255.8,44.9,**,**,**
TOUDOUNI,**,**,**,**,**,**,**,**,**,**,**,**
TOUGOUFINI_BER,**,**,**,0.0,0.0,59.1,102.8,79.3,**,**,**,**
TOUKOUNOUS,**,**,**,0.0,0.0,0.0,**,35.5,0.0,**,**,**
TOULOUN_KICHIR,**,**,**,**,**,**,**,**,**,**,**,**
TOUMNIA,0.0,0.0,0.0,0.0,0.0,0.0,**,**,**,**,**,**
TOUMOUR,**,**,**,0.0,0.0,0.0,**,0.0,0.0,**,**,**
TOUNFAFI,0.0,0.0,0.0,0.0,0.0,71.1,**,117.3,111.7,**,**,**
TOUNFAMINIR,**,**,**,**,**,**,**,**,**,**,**,**
TOUNGA,**,0.0,**,**,**,**,**,**,**,**,**,**
TOUNGA_AKAYE,0.0,0.0,0.0,0.0,0.0,35.1,**,96.4,67.0,**,**,**
TSAMIA,0.0,0.0,0.0,0.0,0.0,40.3,60.1,114.5,**,**,**,**
TSAMIA2,**,**,**,**,**,**,**,**,**,**,**,**
TSERNAOUA,**,**,**,0.0,8.0,63.5,81.5,151.7,47.0,**,**,**
WACHA,0.0,0.0,0.0,0.0,**,42.4,0.0,**,**,**,**,**
WAKAZOUA,0.0,0.0,0.0,0.0,0.0,6.6,67.5,**,**,**,**,**
WALI_KOIRA,**,**,**,**,**,**,**,**,**,**,**,**
WANDALE1,**,**,**,0.0,0.0,60.0,148.9,151.3,138.0,**,**,**
WASANGOU,0.0,0.0,0.0,0.0,0.0,19.0,148.0,203.0,**,**,**,**
WATSAKE,**,**,**,**,**,**,**,**,**,**,**,**
WINDI_KORKOYE_,**,**,**,**,**,**,**,**,**,**,**,**
YAGAGI,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
YAMA,0.0,0.0,0.0,0.0,0.0,0.0,**,**,100.8,**,**,**
YAOURI,0.0,0.0,0.0,0.0,0.0,0.0,**,108.0,0.0,**,**,**
YARFA_BANDA,**,**,**,**,**,**,**,77.2,**,**,**,**
YARI,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
YATCHE,**,**,**,0.0,0.0,**,111.8,**,87.1,**,**,**
YAYA,**,0.0,0.0,0.0,0.0,44.0,**,**,**,**,**,**
YEKOUA,**,0.0,0.0,0.0,0.0,2.0,**,187.9,0.0,**,**,**
YELOU,0.0,0.0,0.0,0.0,0.0,33.0,**,0.0,25.0,**,**,**
ZABORI_GAYA,0.0,0.0,0.0,0.0,22.0,129.0,**,162.0,78.5,**,**,**
ZALEY_DEY,**,**,**,0.0,0.0,0.0,**,**,**,**,**,**
ZINDER AERO,0.0,0.0,0.0,0.0,0.0,50.0,155.6,250.6,156.0,**,**,**
ZINDER VILLE,0.0,0.0,0.0,0.0,0.0,54.2,88.9,**,**,**,**,**
ZINDER_AGRI,0.0,0.0,0.0,0.0,0.0,36.4,91.7,**,**,**,**,**
ZONGO_DABAGA,**,**,**,**,**,**,**,104.9,**,**,**,**
ZONGO_SARKI,**,**,**,0.0,0.0,42.2,**,271.5,106.2,**,**,**
ZOUKOURI_ASSIA,0.0,0.0,0.0,0.0,0.0,57.7,**,83.9,84.2,**,**,**
